u,v,length_m,highway,name,oneway,ref
1685409092,1979513531,686.8078186961623,trunk,Siyambalanduwa-Damana-Ampara Road,False,A25
1685409092,1685409160,879.657206267747,primary,Akkaraipattu-Varipathanchenai Road,False,B1
1685409092,13901998344,1643.10276512224,trunk,Siyambalanduwa-Damana-Ampara Road,False,A25
1685409160,1877272293,4844.817167231301,primary,Akkaraipattu-Varipathanchenai Road,False,B1
1685409160,1685409092,879.6572062677471,primary,Akkaraipattu-Varipathanchenai Road,False,B1
1685409160,13901998344,1305.8634814464763,primary,Newguna-Irakkamam Road,False,B650
1685409160,11330496878,1308.6455423818363,primary,Newguna-Irakkamam Road,False,B650
1685409301,1685488289,7020.132107062686,primary,Galmaduwa-Muwangala-Hingurana Road,False,B131
1685409301,1979513531,2038.357148831299,trunk,Siyambalanduwa-Damana-Ampara Road,False,A25
1685409301,1684534497,3306.018967411971,trunk,Siyambalanduwa-Damana-Ampara Road,False,A25
1685488289,1979513536,17.789075107796656,trunk,,True,
1685488289,1685409301,7020.132107062687,primary,Galmaduwa-Muwangala-Hingurana Road,False,B131
1685488386,1877385011,18775.617553243206,trunk,Siyambalanduwa-Damana-Ampara Road,False,A25
1685488386,1685488289,19.133638661033057,trunk,,True,
1685598193,1981159934,2470.2158650203473,trunk,Jaffna-Kandy Road,False,AA009
1685598193,1732790481,9230.153053856833,trunk,Jaffna-Kandy Road,False,AA009
1685598193,1881982405,20654.115743920003,primary,Medawachchiya-Horowpotana Road,False,B282
1685735079,3265928495,25.115911812854584,secondary,Old Batticaloa Road,True,
1685735079,1685803096,682.3477148018437,secondary,Old Batticaloa Road,False,
1685735096,3265928502,29.58320884708045,secondary,Old Batticaloa Road,True,
1685735096,3809341382,620.4269062791159,secondary,Old Batticaloa Road,False,
1685776727,1685776804,402.9522931609564,primary,Buddhangala Road,False,B17
1685776727,1685776786,637.2352052487485,primary,,False,B17
1685776727,1685776752,241.06036036894486,primary,Buddhangala Road,False,B17
1685776752,11715824064,20.4870039327879,primary,Buddhangala Road,True,B17
1685776752,1685776727,241.06036036894486,primary,Buddhangala Road,False,B17
1685776786,1684401505,10.420405427116771,primary,Kachcheri Road,False,B17
1685776786,1684401664,315.2478614300353,primary,Kachcheri Road,False,B17
1685776786,1685776727,637.2352052487486,primary,,False,B17
1685776804,1685776727,402.9522931609564,primary,Buddhangala Road,False,B17
1685776804,1685790901,244.7188422024502,primary,Buddhangala Road,False,B17
1685776804,1685790906,267.5688599384216,primary,,False,B17
1685790735,3350317922,653.8448380137979,primary,Dharmapala Mawatha,False,B17
1685790735,1685790789,475.3643641767657,primary,Dharmapala Mawatha,False,B17
1685790735,1685790901,430.3055003070323,primary,Buddhangala Road,False,B17
1685790747,1685790789,37.17448464468853,primary,Deegha Gamini Mawatha,False,B17
1685790747,1685790901,372.8304105556322,primary,Deegha Gamini Mawatha,False,B17
1685790747,1685790906,380.1359695989838,primary,Saddhatissa Mawatha,False,B17
1685790789,1685790747,37.17448464468853,primary,Deegha Gamini Mawatha,False,B17
1685790789,1685790735,475.36436417676583,primary,Dharmapala Mawatha,False,B17
1685790789,1691633689,271.8420049428328,primary,Dharmapala Mawatha,False,B17
1685790901,1685790747,372.8304105556322,primary,Deegha Gamini Mawatha,False,B17
1685790901,1684401664,781.5655043175739,primary,Deegha Gamini Mawatha,False,B17
1685790901,1685776804,244.71884220245022,primary,Buddhangala Road,False,B17
1685790901,1685790735,430.3055003070323,primary,Buddhangala Road,False,B17
1685790906,11715824059,487.78958035883625,primary,Saddhatissa Mawatha,False,B17
1685790906,1685790747,380.1359695989838,primary,Saddhatissa Mawatha,False,B17
1685790906,1691633689,327.66962491780095,primary,,False,B17
1685790906,1685776804,267.5688599384216,primary,,False,B17
1685802576,7051044595,12090.477226038935,trunk,"['Trincomalee-Batticaloa Road', 'Gangai Bridge', 'Upparu Bridge', 'Ralkuli Bridge']",False,A15
1685802576,13914032191,16.942320527101288,trunk,Trincomalee-Batticaloa Road,True,A15
1685803096,13914032195,20.92141885380742,secondary,Old Batticaloa Road,False,
1685803096,1685735079,682.3477148018437,secondary,Old Batticaloa Road,False,
1685803214,9394245013,21.60735731641902,trunk,Trincomalee-Batticaloa Road,False,A15
1685803214,9394245009,25.548656712614637,primary_link,,True,
1685803214,3377492839,2379.9925456303636,trunk,Trincomalee-Batticaloa Road,False,A15
1691633509,11715824044,9.004495814069141,primary,Buddhangala Road,True,B17
1691633509,1684534495,141.1557318997661,trunk,Karativu-Ampara Road,True,A31
1691633689,1685790906,327.66962491780095,primary,,False,B17
1691633689,1685790789,271.8420049428328,primary,Dharmapala Mawatha,False,B17
1691633689,1684534499,754.1625716864402,primary,Dharmapala Mawatha,False,B17
1691716765,3350596498,791.7900352306987,primary,Ampara-Inginiyagala Road,True,AB1
1691716765,1691754374,13164.092279752842,primary,Ampara-Inginiyagala Road,False,AB1
1691754374,3801712230,11913.520911774167,secondary,Ambagahawella Road,False,
1691754374,1691716765,13164.092279752847,primary,Ampara-Inginiyagala Road,False,AB1
1691754374,1979513513,2969.8048828719407,primary,Ampara-Inginiyagala Road,False,AB1
1691828074,7062229410,9.982012327318913,primary_link,,False,
1691828074,1691828079,1062.0746590410595,primary,Colombo - Horana Road,True,B84
1691828079,7062216179,10.150976930694323,primary_link,,False,
1691828079,1660321886,2645.6790275671915,primary,Colombo - Horana Road,True,B84
1692793167,1651774036,800.9346692860976,trunk,Kandy-Jaffna Road,False,A9
1692793167,4911274821,500.7483221665037,trunk,Kandy-Jaffna Road,True,A9
1694488877,13614804399,118.3276396749826,secondary,Baladaksha Mawatha,True,
1694488879,3033895841,42.0024249695574,secondary_link,,True,
1694488879,1694488877,17.666586528220655,secondary,Baladaksha Mawatha,True,
1694691156,5294130394,266.7843418339929,primary,"['Bus Station Approach Road', 'Inner Circular Road', 'Goodshed Road']",False,B27-14
1694691156,5300884107,236.06647268741418,trunk,Colombo Road,True,A4
1694691223,912268077,3202.9560859873523,trunk,"['Main Street', 'Warakatota New Bridge', 'CRWB', 'Ratunapura-Wellawaya Road']",False,A4
1694691223,1694695673,357.9651416462715,trunk,Main Street,False,A4
1694691223,2151603690,7173.6065535086545,primary,Ratnapura-Wewelwatte Road,False,B391
1694695673,5294130771,29.73945921657721,primary,Inner Circular Road,False,B27-14
1694695673,1694691223,357.96514164627143,trunk,Main Street,False,A4
1694695673,5299485480,246.87676250302792,trunk,Main Street,False,A4
1697436973,1697582696,5192.35376775475,primary,Meepe-Ingiriya Road,False,B285
1697436973,1697437102,68.78850300354759,primary,,False,B285
1697436973,1723172770,77.85651525111567,trunk_link,,False,
1697437102,1697436973,68.78850300354759,primary,,False,B285
1697437102,129610044,5120.462948047062,trunk,High Level Road,False,A4
1697437102,1723172770,77.38784509196975,trunk,High Level Road,False,A4
1697582615,2079537942,11516.910929088406,primary,Meepe-Ingiriya Road,False,B285
1697582615,1697582696,1325.9063722791964,primary,Meepe-Ingiriya Road,False,B285
1697582615,1697584137,2135.97333807977,secondary,Ihala Bope-Labugama Road,False,
1697582696,1697582615,1325.9063722791966,primary,Meepe-Ingiriya Road,False,B285
1697582696,8626564846,4139.280615599366,primary,Padukka - Ingirya Road,False,B240
1697582696,1697436973,5192.353767754751,primary,Meepe-Ingiriya Road,False,B285
1697583102,1697583653,54.43883685340387,primary,,False,
1697583102,129607626,61.51756094245445,trunk,High Level Road,False,A4
1697583102,619883043,6609.443887265691,trunk,High Level Road,False,A4
1697583653,129607626,86.62462968726685,primary,Galagedara - Padukka Road,False,B123
1697583653,8626564856,1437.708880076643,primary,Galagedara - Padukka Road,False,B123
1697583653,1697583102,54.43883685340387,primary,,False,
1697584137,10049535833,10.936852872153056,secondary,Ihala Bope-Labugama Road,True,
1697584137,1697582615,2135.9733380797693,secondary,Ihala Bope-Labugama Road,False,
1697645957,1149576728,886.6003482224409,primary,"['Thummodara Bridge', 'Kaluaggala-Labugama-Kalatuwawa Road']",False,B188
1697645957,1149576611,1617.5088113167926,primary,,False,B188
1697645957,10049535833,4574.981162037002,secondary,Ihala Bope-Labugama Road,False,
1708349295,4891890159,73.244787576448,primary,Balangoda-Bowatte-Kaltota Road,False,B38
1708349295,1828234049,350.79799038423386,trunk,Main Street,False,A4
1708349295,1708349377,70.87024359495118,trunk,Main Street,False,A4
1708349356,4891891444,8.121135192890925,trunk,Ratunapura-Wellawaya Road,False,A4
1708349356,1708362766,35.17681027300241,trunk,Ratunapura-Wellawaya Road,False,A4
1708349356,4891891427,42.613562154096606,primary,Balangoda Bypass Road,True,AB7
1708349359,4891891444,21.89423752295052,trunk,Ratunapura-Wellawaya Road,False,A4
1708349359,1828217445,93.95052080968992,trunk,"['Main Street', 'Ratunapura-Wellawaya Road']",False,A4
1708349370,4891891342,27.045016995353983,trunk,Ratunapura-Wellawaya Road,True,A4
1708349370,4851094548,15354.478068631259,trunk,Ratunapura-Wellawaya Road,False,A4
1708349377,1708349295,70.87024359495118,trunk,Main Street,False,A4
1708349377,6228139618,21.628923376339284,trunk,Ratunapura-Wellawaya Road,True,A4
1708362766,4891891427,68.08734548899803,primary_link,,True,
1708362766,1708362825,295.73382030335074,trunk,Ratunapura-Wellawaya Road,False,A4
1708362766,1708349356,35.17681027300241,trunk,Ratunapura-Wellawaya Road,False,A4
1708362825,2151603690,43611.09276723178,primary,"['Balangoda-Rassagala-Uwella Road', 'Ratnapura-Wewelwatte Road', 'Wewelwatte-Agar’s Land-Uwella Road', 'Malwala Bridge']",False,"['B477', 'B39', 'B391']"
1708362825,2077442148,3293.4986404317096,trunk,Ratunapura-Wellawaya Road,False,A4
1708362825,1708362766,295.7338203033508,trunk,Ratunapura-Wellawaya Road,False,A4
1709997728,1709997745,24.02754523849331,trunk,Ratunapura-Wellawaya Road,False,A4
1709997728,2077442148,13267.016163183749,trunk,Ratunapura-Wellawaya Road,False,A4
1709997745,1712467077,11288.535796682469,trunk,Ratunapura-Wellawaya Road,False,A4
1709997745,1709997728,24.027545238493314,trunk,Ratunapura-Wellawaya Road,False,A4
1709997745,2384952875,39.52223795362703,primary,Samanalawewa Road,True,B593
1712466837,1712467077,105.01355522351709,trunk,Ratunapura-Wellawaya Road,False,A4
1712466837,603240427,9453.594698430648,trunk,Ratunapura-Wellawaya Road,False,A4
1712467077,1709997745,11288.535796682463,trunk,Ratunapura-Wellawaya Road,False,A4
1712467077,1712466837,105.0135552235171,trunk,Ratunapura-Wellawaya Road,False,A4
1712467077,1712466837,127.94122407291334,trunk,Old Wellawaya Road,True,
1720491131,1740265426,1077.2875877352462,primary,Kataragama-Sella Kataragama Road,False,B202
1720491131,9635214349,25.678044465833302,primary,Kataragama-Sella Kataragama Road,True,B202
1720491739,2401225758,8001.525298165551,trunk,Wellawaya-Pottuvil Road,False,A4
1720491739,3351203885,6175.005006783507,trunk,Wellawaya-Pottuvil Road,False,A4
1720491739,2400768904,16028.462736863263,primary,Badalkumbura-Buttala Road,False,B35
1720491739,1721577214,93.99551115295166,primary,Buttala-Sella Kataragama Road,False,B35
1720902277,41607666,1670.7084208247754,trunk,Tissa Road,False,Old A2
1720902277,610950712,62.132524125305046,primary,Hambantota-Gonnoruwa-Meegahajandura Road,False,B631
1720902277,6248011213,2129.113396786511,trunk,Tissa Road,False,Old A2
1720902666,3674777304,1799.6282651972379,trunk,Hambantota-Wellawaya Road,False,A2
1720902666,3674900993,11915.642070542548,primary,Weligatta-Lunugamvehera Road,False,B567
1720902666,3677422292,1306.3005463769364,trunk,Hambantota-Wellawaya Road,False,A2
1721462757,3470538976,873.8649571601488,primary,Kosgoda-Uragaha Road,False,B558
1721462757,1637717826,5075.453019713318,primary,Kosgoda-Uragaha Road,False,B558
1721462757,1779605042,5897.1766044444885,secondary,Ahungalla-Uragaha Road,False,
1721577072,1729303350,8271.177232987982,primary,Kumbukkana-Okkampitiya-Maligawila Road,False,B513
1721577072,1722823167,6620.229584701482,primary,Kumbukkana-Okkampitiya-Maligawila Road,False,B513
1721577072,1721577214,8886.443999618341,primary,Buttala-Okkampitiya Road,False,B522
1721577214,1721577072,8886.443999618337,primary,Buttala-Okkampitiya Road,False,B522
1721577214,1720491739,93.99551115295166,primary,Buttala-Sella Kataragama Road,False,B35
1721577214,9790518649,18097.688850019345,primary,Buttala-Sella Kataragama Road,False,B35
1722823167,1721577072,6620.2295847014775,primary,Kumbukkana-Okkampitiya-Maligawila Road,False,B513
1722823167,1809805397,7143.188067196888,trunk,Wellawaya-Pottuvil Road,False,A4
1722823167,2401225758,413.3764311436773,trunk,Wellawaya-Pottuvil Road,False,A4
1723172770,1697436973,77.85651525111567,trunk_link,,False,
1723172770,1697437102,77.38784509196977,trunk,High Level Road,False,A4
1723172770,129607626,464.77146848766074,trunk,High Level Road,False,A4
1723172809,617823296,6697.466773339368,primary,Pasyala-Attanagalle Road,False,B361
1723172809,1235697661,2410.242436117292,primary,Nittambuwa-Urapola-Ruwanwella Road,False,B445
1723172809,1235697764,1984.346556529627,primary,Nittambuwa-Urapola-Ruwanwella Road,False,B445
1723290053,2090006193,7877.797436268649,primary,Embilipitiya-Moraketiya-Kiriibbanara-Uda Mauara Road,False,B549
1723290053,13077441777,8951.132917700905,secondary,Sooriyawewa Road,False,
1723290053,3147058589,6272.474366775632,primary,Embilipitiya-Moraketiya-Kiriibbanara-Uda Mauara Road,False,B549
1723290053,6251962524,12198.218676902005,primary,Embilipitiya Road,False,B587
1723290054,3145257097,26.292767839203297,trunk,Pelmadulla-Embilipitiya Road,False,A18
1723290054,3145257092,35.6943507815917,primary,Timbolketiya-Tanamalwila Road,True,B427
1723290054,4045295806,15323.231889661018,trunk,Pelmadulla-Embilipitiya Road,False,A18
1723290267,2090006193,2655.714533986331,primary,Embilipitiya-Moraketiya-Kiriibbanara-Uda Mauara Road,False,B549
1723290267,2113181192,9193.71263196869,primary,Timbolketiya-Tanamalwila Road,False,B427
1723290267,9570235011,1487.0973361370523,primary,Timbolketiya-Tanamalwila Road,False,B427
1723700615,1750944667,1233.8443144430828,trunk,Colombo Road,False,A4
1723700615,3937818079,44.81602300684703,trunk,Colombo Road,True,A4
1724997103,1909546344,16915.71523348715,primary,"['Nillambe Road', 'Galaha Road']",False,B364
1724997103,891638940,13051.877339479512,primary,"['Pallewela Road', 'Hindagala-Naranwita-Gampola Road', 'Doluwa Road']",False,B154
1724997103,4032560667,2527.052253480498,primary,Galaha Road,False,B364
1725053695,1877266311,18372.269354864384,primary,Akkaraipattu-Sagamam Road,False,B2
1725053695,2231309667,16820.02293045544,trunk,Pottuvil-Batticloa Road,False,A4
1725053695,4067142493,28105.99100431554,trunk,Pottuvil-Batticloa Road,False,A4
1725061738,3377656967,9207.078687198045,primary,Oddaimavadi-Vakaneri Road,False,B333
1725061738,3899387299,1086.3527484201431,trunk,"['Oddaimavadi Bridge', 'Trincomalee Road']",False,A15
1725061738,6685478667,2611.6434521834685,trunk,Trincomalee Road,False,A15
1725061816,3377660279,78.54142886304659,primary_link,,False,
1725061816,9567743870,1601.1628089535636,trunk,Trincomalee Road,False,A15
1725061816,1725061828,90.51665167344993,trunk,Trincomalee Road,False,A15
1725061828,3377660279,73.62134540856553,primary_link,,False,
1725061828,1725061816,90.51665167344993,trunk,Trincomalee Road,False,A15
1725061828,3377492839,50639.865621903125,trunk,"['Trincomalee-Batticaloa Road', 'Panichchankeni Bridge', 'Batticaloa-Trincomalee Road', 'Verugal Aru Bridge']",False,A15
1725074556,2152922062,9779.592845721218,primary,Middeniya-Panamure Road,False,B286
1725074556,3633739448,14.789566117403727,primary,,True,
1725074566,1725074569,47.00739109254997,primary,Embilipitiya-Middeniya Road,False,B486
1725074566,3784921861,14.25031603288454,primary,Embilipitiya-Middeniya Road,False,B486
1725074566,3633739448,2180.482896201799,primary,Embilipitiya-Middeniya Road,False,B486
1725074569,3784921861,43.350348350942134,primary,Embilipitiya-Middeniya Road,False,B486
1725074569,1725074566,47.00739109254997,primary,Embilipitiya-Middeniya Road,False,B486
1725074569,3640131695,7224.62164707987,primary,Embilipitiya-Middeniya Road,False,B486
1725074683,3640131695,6984.0378170056865,primary,Embilipitiya-Middeniya Road,False,B486
1725074683,10131009918,64.00485735165348,primary,Embilipitiya-Middeniya Road,True,B486
1727358941,1727359184,5459.815251069817,primary,"['William Gopallawa Mawatha (Park Road)', 'Nagolla Road', 'Kumbiyangoda Road']",False,"['B586', 'AB26']"
1727358941,3813344287,772.5292378925122,trunk,Matale Road,False,A9
